Title,Video ID,Statistics
Amazon S3 Tutorial For Beginners | AWS Storage Services | Cloud Computing Storage | Great Learning,r20YYXiC8do,"{'viewCount': '1273', 'likeCount': '35', 'favoriteCount': '0', 'commentCount': '1'}"
Competitive Programming for Beginners Part 8 | Google CodeJam | HackerRank | Great Learning,w7c4KHRoiOo,"{'viewCount': '2558', 'likeCount': '82', 'favoriteCount': '0', 'commentCount': '6'}"
Library Database management system using SQL | SQL Databases | SQL For Beginners | Great Learning,jtfuwnN2NoA,"{'viewCount': '83329', 'likeCount': '1187', 'favoriteCount': '0', 'commentCount': '47'}"
Linear Regression Analysis | Linear Regression Python | Machine Learning | Great Learning,dTZmc3Z4Z-4,"{'viewCount': '3036', 'likeCount': '68', 'favoriteCount': '0', 'commentCount': '2'}"
Python for Beginners - Live Course | Python Data Visualization With Matplotlib | Great Learning,0jxc8jNnzb0,"{'viewCount': '11026', 'likeCount': '434', 'favoriteCount': '0', 'commentCount': '22'}"
Tableau Basics For Beginners In Hindi | Tableau Training For Beginners In Hindi | Great Learning,6RZEaEH9ZsQ,"{'viewCount': '111326', 'likeCount': '3566', 'favoriteCount': '0', 'commentCount': '128'}"
Amazon S3 Tutorial For Beginners In Hindi | AWS Storage Services | Cloud Computing | Great Learning,GVgmVelGpVo,"{'viewCount': '31798', 'likeCount': '652', 'favoriteCount': '0', 'commentCount': '23'}"
Monitoring Docker Nodes using Prometheus and Grafana | Docker Containers | Great Learning,TFk9oW3dhus,"{'viewCount': '6637', 'likeCount': '64', 'favoriteCount': '0', 'commentCount': '6'}"
Compare Price on E-commerce sites using Python | Python Applications | Great Learning,skYpvJCrRAQ,"{'viewCount': '23489', 'likeCount': '428', 'favoriteCount': '0', 'commentCount': '29'}"
SQL For Beginners | SQL Tutorial For Beginners | SQL Full Course | SQL Basics | Great Learning,PApdxLedQoc,"{'viewCount': '59657', 'likeCount': '1294', 'favoriteCount': '0', 'commentCount': '51'}"
AWS For Beginners In Hindi | Introduction To AWS | Learn AWS In Hindi | Great Learning,SplvWVopQY4,"{'viewCount': '28814', 'likeCount': '642', 'favoriteCount': '0', 'commentCount': '44'}"
Getting Started with Jenkins | What Is Jenkins | What Is Continuous Integration | Great Learning,ahaUzji_tjM,"{'viewCount': '1795', 'likeCount': '62', 'favoriteCount': '0', 'commentCount': '4'}"
Hive Tutorial | Hive Architecture | Hadoop For Beginners | Big Data For Beginners | Great Learning,MLDcapDQba4,"{'viewCount': '58849', 'likeCount': '873', 'favoriteCount': '0', 'commentCount': '45'}"
Python For Data Science | Python For Data Analysis | Python Pandas | Python Numpy | Great Learning,Dq5xttoyzCY,"{'viewCount': '9816', 'likeCount': '272', 'favoriteCount': '0', 'commentCount': '13'}"
Introduction To Google Colab | Google Colab Tutorial | What is Google Colaboratory | Great Learning,ek8zToZa7h0,"{'viewCount': '25321', 'likeCount': '453', 'favoriteCount': '0', 'commentCount': '25'}"
AWS Machine Learning | What Is AWS | What is Machine Learning | AWS NLP | Great Learning,NL0duh3lvYU,"{'viewCount': '3362', 'likeCount': '167', 'favoriteCount': '0', 'commentCount': '5'}"
Natural Language Processing In Artificial Intelligence | NLP Demo | AI Demo | Great Learning,YBBnzN-iZZg,"{'viewCount': '14884', 'likeCount': '289', 'favoriteCount': '0', 'commentCount': '19'}"
Python Pandas Tutorial | Data Analysis With Python Pandas | Python Training | Great Learning,BnXwUGLRu70,"{'viewCount': '14382', 'likeCount': '389', 'favoriteCount': '0', 'commentCount': '18'}"
Competitive Programming for Beginners Part 7 | Google CodeJam | HackerRank | Great Learning,cpTiMBdd-Qs,"{'viewCount': '2827', 'likeCount': '100', 'favoriteCount': '0', 'commentCount': '2'}"
Python for Beginners - Live Course | Numpy and Pandas in Python | Python Basics | Great Learning,3otemOjSIEk,"{'viewCount': '20122', 'likeCount': '621', 'favoriteCount': '0', 'commentCount': '11'}"
MySQL In 20 Minutes | Introduction To MySQL | MySQL Database | SQL DBMS | Great Learning,fwtRpn1J3kI,"{'viewCount': '7450', 'likeCount': '184', 'favoriteCount': '0', 'commentCount': '12'}"
Google Cloud Platform for Beginners | What is Google Cloud Platform | Google Cloud | Great Learning,HtdtoRvcwuc,"{'viewCount': '20940', 'likeCount': '624', 'favoriteCount': '0', 'commentCount': '38'}"
Great Learning #PowerAhead 30s ad,ffRvxhRRlTM,"{'viewCount': '7615095', 'likeCount': '142', 'favoriteCount': '0', 'commentCount': '4'}"
Great Learning - Power Ahead TVC 10s,Z15604ZcgUk,"{'viewCount': '784', 'likeCount': '8', 'favoriteCount': '0', 'commentCount': '0'}"
Big Data Hadoop Tutorial For Beginners | Hadoop Training | Big Data Training | Great Learning,62UEcAInW2g,"{'viewCount': '2087', 'likeCount': '84', 'favoriteCount': '0', 'commentCount': '5'}"
Deploying a simple app using Docker and ECS | AWS Elastic Container Service | Great Learning,h0Dk8K_ncp4,"{'viewCount': '14874', 'likeCount': '197', 'favoriteCount': '0', 'commentCount': '11'}"
Emotion Detection using Python | Convolutional Neural Network | Python Applications | Great Learning,m0fWjP3yIEo,"{'viewCount': '38885', 'likeCount': '770', 'favoriteCount': '0', 'commentCount': '49'}"
AWS Tutorial For Beginners | AWS Full Course In 9 Hours | Cloud Computing | Great Learning,6x5tluqXUNo,"{'viewCount': '27378', 'likeCount': '618', 'favoriteCount': '0', 'commentCount': '56'}"
Keras Tutorial With TensorFlow | Building Deep Learning Models With Python | Great Learning,_ZZVtuEgrJw,"{'viewCount': '5792', 'likeCount': '128', 'favoriteCount': '0', 'commentCount': '7'}"
Python for Beginners - Live Course | OOPS In Python | Python Programming | Great Learning,6f_hKv_iSYU,"{'viewCount': '24455', 'likeCount': '1030', 'favoriteCount': '0', 'commentCount': '26'}"
Introduction to Docker | What is Docker | Docker Tutorial| Docker Containers | Great Learning,D2Xyin0PuLA,"{'viewCount': '2121', 'likeCount': '93', 'favoriteCount': '0', 'commentCount': '8'}"
SQL Tutorial For Beginners | SQL Full Course | Learn SQL in 4 Hours | Great Learning,46bXJ55wNjQ,"{'viewCount': '64520', 'likeCount': '1159', 'favoriteCount': '0', 'commentCount': '33'}"
Learn Machine Learning with Azure | Azure Cognitive Services | Great Learning,CPmdmuRLd8s,"{'viewCount': '2436', 'likeCount': '105', 'favoriteCount': '0', 'commentCount': '5'}"
Great Learning Academy: Earn Free Certificates in over 100+ High Demand Job Areas,G7knPJAGU8I,"{'viewCount': '49408', 'likeCount': '737', 'favoriteCount': '0', 'commentCount': '64'}"
How to Master Python for Data Science | Data Science For Beginners | Great Learning,uvOX22w1klw,"{'viewCount': '7160', 'likeCount': '416', 'favoriteCount': '0', 'commentCount': '16'}"
Top 5 Skills To Kickstart Your analytics Career | Data Science Career In 2020 | Great Learning,QPLRd5CU2Zs,"{'viewCount': '3040', 'likeCount': '116', 'favoriteCount': '0', 'commentCount': '3'}"
Great Learning #PowerAhead 50s ad,j1hFDYganJI,"{'viewCount': '2077163', 'likeCount': '248', 'favoriteCount': '0', 'commentCount': '33'}"
Competitive Programming for Beginners (Part 6) | Google Code Jam | HackerRank | Great Learning,74xoGb5sA4A,"{'viewCount': '2603', 'likeCount': '75', 'favoriteCount': '0', 'commentCount': '4'}"
Cloud Traffic Balancing With AWS Load Balancer | How To Create AWS Load Balancer | Great Learning,Kw-v_g9nEdw,"{'viewCount': '977', 'likeCount': '44', 'favoriteCount': '0', 'commentCount': '5'}"
Online Launch Event | Applied Data Science Bootcamp by MIT IDSS Faculty | Great Learning,0hK_6_ZusV8,"{'viewCount': '8334', 'likeCount': '281', 'favoriteCount': '0', 'commentCount': '18'}"
Python for Beginners - Live Course | Flow Control Statements And Functions | Great Learning,zfyg6iSRBzI,"{'viewCount': '33724', 'likeCount': '5871', 'favoriteCount': '0', 'commentCount': '52'}"
Top 100 Data Science Interview Questions for Freshers | Data Science Interview Questions and Answers,4JlmtwH5y94,"{'viewCount': '11107', 'likeCount': '313', 'favoriteCount': '0', 'commentCount': '10'}"
Docker Swarm Step-By-Step | What Is Docker Swarm | How To Create A Docker Swarm | Great Learning,W-DD3QPlRHo,"{'viewCount': '8948', 'likeCount': '173', 'favoriteCount': '0', 'commentCount': '6'}"
Classes in Python | Classes and Objects in Python | OOPs in Python | Python OOPs | Great Learning,E40NqsDgYa4,"{'viewCount': '9495', 'likeCount': '346', 'favoriteCount': '0', 'commentCount': '37'}"
Computer Vision for Dummies with OpenCV | opencv tutorial | computer vision | Great Learning Academy,JolyZPSbVSY,"{'viewCount': '3604', 'likeCount': '140', 'favoriteCount': '0', 'commentCount': '12'}"
Cloud Networking With AWS VPC | Virtual Private In AWS | Subnets & Internet Gateway | Great Learning,mhVGbH5-0Go,"{'viewCount': '1928', 'likeCount': '85', 'favoriteCount': '0', 'commentCount': '2'}"
What's Inside A Neural Network | Activation Functions In Neural Network | Great Learning,NzVVbjITnUU,"{'viewCount': '811', 'likeCount': '31', 'favoriteCount': '0', 'commentCount': '5'}"
Supervised Learning Full Course | Supervised Learning Tutorial For Beginners | Great Learning,_6tbjhdL_Zg,"{'viewCount': '3265', 'likeCount': '110', 'favoriteCount': '0', 'commentCount': '14'}"
Python Fundamentals For Beginners | Python Programming | Learn Python | Great Learning,yNLVXXXdu5E,"{'viewCount': '80037', 'likeCount': '2640', 'favoriteCount': '0', 'commentCount': '157'}"
Semantic Segmentation Tutorial | Training a Semantic Segmentation Network | Great Learning,nuO926-RLQI,"{'viewCount': '26345', 'likeCount': '339', 'favoriteCount': '0', 'commentCount': '25'}"
Best Jobs for Programmers in 2020 & Beyond | Best Programming Jobs In 2020 | Great Learning,lehTY_3hjiY,"{'viewCount': '7346', 'likeCount': '510', 'favoriteCount': '0', 'commentCount': '20'}"
Handwritten Data Digitization Using Multi-Channel CNNs | GL Projects Showcase | Great Learning,uWcC8kM2Tg0,"{'viewCount': '1183', 'likeCount': '26', 'favoriteCount': '0', 'commentCount': '0'}"
How To Create A Job Profile Recommender System | GL Projects Showcase AI & ML | Great Learning,sEL9zoCTA_k,"{'viewCount': '8247', 'likeCount': '103', 'favoriteCount': '0', 'commentCount': '7'}"
Home Security System Intruder Alert Using Computer Vision | GL Projects Showcase | Great Learning,91oBUg-ZWRg,"{'viewCount': '2530', 'likeCount': '51', 'favoriteCount': '0', 'commentCount': '2'}"
IPL Cricket Match Outcome Prediction Using AI Techniques | GL Projects Showcase | Great Learning,tcY6k-x9c5w,"{'viewCount': '7553', 'likeCount': '170', 'favoriteCount': '0', 'commentCount': '18'}"
COVID And Pneumonia Detection Using Chest X-Rays | GL Projects Showcase | Great Learning,LSiW56VGL64,"{'viewCount': '26953', 'likeCount': '304', 'favoriteCount': '0', 'commentCount': '25'}"
Motor Insurance Accident Assist | GL Projects Showcase AI & ML | Great Learning,7tF0z7FOTJM,"{'viewCount': '2693', 'likeCount': '74', 'favoriteCount': '0', 'commentCount': '3'}"
Keynote Address on GL Projects Showcase - AI & ML | GL Learning Project | Great Learning,DYWywmjGe2g,"{'viewCount': '2527', 'likeCount': '88', 'favoriteCount': '0', 'commentCount': '2'}"
Python Interview Questions And Answers | Python Careers | Python Programming | Great Learning,gKzy4auLNJM,"{'viewCount': '18873', 'likeCount': '566', 'favoriteCount': '0', 'commentCount': '27'}"
Competitive Programming for Beginners (Part 5) | Google Code Jam | HackerRank | Great Learning,xDX_CIO99eM,"{'viewCount': '3220', 'likeCount': '103', 'favoriteCount': '0', 'commentCount': '9'}"
Sentiment Analysis In 10 Minutes | Sentiment Analysis Using Python | Great Learning,Ao4-ZIPOGJI,"{'viewCount': '43777', 'likeCount': '533', 'favoriteCount': '0', 'commentCount': '14'}"
Tableau Dashboards For Beginners | How To Create Tableau Dashboards | Great Learning,jh6vNf1S8Xo,"{'viewCount': '5157', 'likeCount': '127', 'favoriteCount': '0', 'commentCount': '2'}"
Gender Detection using Python  | Image Processing With Python | Neural Network | Great Learning,DeYZ4BlH7Ss,"{'viewCount': '11176', 'likeCount': '294', 'favoriteCount': '0', 'commentCount': '27'}"
DevOps Interview Questions and Answers | DevOps Jobs | DevOps Careers | Great Learning,xUQCg-E7bSE,"{'viewCount': '3015', 'likeCount': '99', 'favoriteCount': '0', 'commentCount': '2'}"
Twitter Sentiment Analysis Using Python | Sentiment Analysis In Python | Great Learning,nOQUVSbmKIM,"{'viewCount': '16486', 'likeCount': '234', 'favoriteCount': '0', 'commentCount': '16'}"
Jupyter Notebook Installation and Tutorial | How To Install Python Jupyter Notebook | Great Learning,bVdpoXj6RJU,"{'viewCount': '7855', 'likeCount': '128', 'favoriteCount': '0', 'commentCount': '14'}"
Naive Bayes Classifier Explained | Naive Bayes Algorithm For Beginners | Great Learning,1vGn4xWAwXI,"{'viewCount': '2781', 'likeCount': '83', 'favoriteCount': '0', 'commentCount': '5'}"
Multithreading In Java | Java Threads Tutorial | Java Programming For Beginners | Great Learning,KuuefrwK-xA,"{'viewCount': '3928', 'likeCount': '77', 'favoriteCount': '0', 'commentCount': '12'}"
Data Science Career Transition during COVID-19 | Great Learning,D33dQqWIvfE,"{'viewCount': '2612', 'likeCount': '90', 'favoriteCount': '0', 'commentCount': '4'}"
Supervised Machine Learning | machine learning tutorial for beginners | Great Learning,QeKshry8pWQ,"{'viewCount': '14742', 'likeCount': '330', 'favoriteCount': '0', 'commentCount': '30'}"
Competitive Programming for Beginners Part 4 | Competitive Programming Tutorial | Great Learning,ZOtdM8zSxQ4,"{'viewCount': '4235', 'likeCount': '126', 'favoriteCount': '0', 'commentCount': '6'}"
Probability Distribution | Normal Distribution Probability | Normal Distribution | Great Learning,TaRSXP5h2g8,"{'viewCount': '1622', 'likeCount': '62', 'favoriteCount': '0', 'commentCount': '4'}"
Tableau Basics: All you need to know | Tableau Training for Beginners | Great Learning,rJL4KD89uJI,"{'viewCount': '3115', 'likeCount': '103', 'favoriteCount': '0', 'commentCount': '8'}"
Object Oriented Programming C++ | Inheritance in C++ | Classes and Objects in C++ | Great Learning,xa_gDM-B_SI,"{'viewCount': '32944', 'likeCount': '762', 'favoriteCount': '0', 'commentCount': '27'}"
Top 10 Reasons To Learn Python | Why Learn Python In 2020? | Great Learning,bG7lHD_IJZQ,"{'viewCount': '2801', 'likeCount': '134', 'favoriteCount': '0', 'commentCount': '21'}"
Credit Card Fraud Analysis Using Data Science | Great Learning,yhoeuuryZa0,"{'viewCount': '10817', 'likeCount': '253', 'favoriteCount': '0', 'commentCount': '13'}"
Introduction to SQL | Great Learning,nGKVh9bnUWA,"{'viewCount': '5153', 'likeCount': '171', 'favoriteCount': '0', 'commentCount': '14'}"
Clustering in Data mining | K means Clustering Algorithm | Hierarchical Clustering | Great Learning,lokv-h480YI,"{'viewCount': '8090', 'likeCount': '182', 'favoriteCount': '0', 'commentCount': '12'}"
Data/Web scraping with Python | Great Learning,R1IsDLz1tZs,"{'viewCount': '7177', 'likeCount': '203', 'favoriteCount': '0', 'commentCount': '16'}"
Collections in Java | Collection Framework in Java | java Collections | Learn Java | Great learning,0K6YuIyMc5M,"{'viewCount': '15307', 'likeCount': '268', 'favoriteCount': '0', 'commentCount': '26'}"
Stats for Data Science | Great Learning,ZmCUaWmn1EM,"{'viewCount': '5302', 'likeCount': '161', 'favoriteCount': '0', 'commentCount': '7'}"
Engineering mathematics | Probability Distribution| Normal Distribution Probability | Great Learning,BtlbJQMSoKo,"{'viewCount': '3525', 'likeCount': '134', 'favoriteCount': '0', 'commentCount': '12'}"
OOPS In Python | Object Oriented Programming Python | Python for Beginners | Great Learning,Uo6PpmDuBUU,"{'viewCount': '208323', 'likeCount': '5644', 'favoriteCount': '0', 'commentCount': '238'}"
Competitive Programming for Beginners (Part 3) | Great Learning,rj672b6_a_s,"{'viewCount': '4045', 'likeCount': '120', 'favoriteCount': '0', 'commentCount': '8'}"
Predictive Analytics Tutorial | Linear Regression in Python | Logistic Regression | Great Learning,iz-PtN2aVbI,"{'viewCount': '4921', 'likeCount': '92', 'favoriteCount': '0', 'commentCount': '6'}"
Creating a Virtual Assistant using Python | Natural Language Processing | Great Learning,EFZkeyxbgTM,"{'viewCount': '13994', 'likeCount': '338', 'favoriteCount': '0', 'commentCount': '21'}"
OOPS Concept In JAVA | Object Oriented Programming | Java For Beginners | Great Learning,NuZcVgtjHTo,"{'viewCount': '30703', 'likeCount': '825', 'favoriteCount': '0', 'commentCount': '50'}"
Microsoft PowerBI in 45 Minutes | PowerBI For Beginners | PowerBI Basics | Great Learning,z0ONOKQO4hs,"{'viewCount': '12021', 'likeCount': '230', 'favoriteCount': '0', 'commentCount': '18'}"
Java Interview Questions and Answers | Java Fundamentals For Beginners | Great Learning,bHrbM5cPvVw,"{'viewCount': '9187', 'likeCount': '279', 'favoriteCount': '0', 'commentCount': '12'}"
Linear Regression in Python | Machine Learning | Linear Regression Algorithm | Great Learning,GSf1Ig_Nkck,"{'viewCount': '7723', 'likeCount': '187', 'favoriteCount': '0', 'commentCount': '24'}"
Game of Thrones Analysis with Python | Python For Beginners | Python Programming | Great Learning,wBlRC3ImX9A,"{'viewCount': '9487', 'likeCount': '234', 'favoriteCount': '0', 'commentCount': '8'}"
SEO for Beginners | Search Engine Optimization For Beginners | Digital Marketing | Great Learning,83lVA9Vyduo,"{'viewCount': '74513', 'likeCount': '1742', 'favoriteCount': '0', 'commentCount': '215'}"
Build a Python App to Track Amazon Prices | Python Programming | Great Learning,fSE5SsLPHNs,"{'viewCount': '6534', 'likeCount': '278', 'favoriteCount': '0', 'commentCount': '31'}"
